Source MAC,Destination MAC,Packet Count
b0:b8:67:43:50:00,96:61:0b:22:b4:75,2
b0:b8:67:43:4c:01,96:61:0b:22:b4:75,1
b0:b8:67:43:50:01,96:61:0b:22:b4:75,2
b0:b8:67:43:50:02,96:61:0b:22:b4:75,1
96:61:0b:22:b4:75,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:4c:00,96:61:0b:22:b4:75,1
b0:b8:67:43:4c:02,96:61:0b:22:b4:75,1
7c:57:3c:a4:1e:60,ba:25:0e:ab:21:1f,2
7c:57:3c:a4:1e:61,ba:25:0e:ab:21:1f,1
7c:57:3c:a4:1e:62,ba:25:0e:ab:21:1f,2
54:1f:8d:80:0b:1d,22:32:bf:23:3d:92,1
22:32:bf:23:3d:92,ff:ff:ff:ff:ff:ff,1
c2:ef:e3:b7:8f:16,b0:b8:67:43:4f:32,32
9e:bf:13:f9:77:30,2a:5b:c6:5f:09:e0,1
7c:57:3c:a4:16:81,2a:5b:c6:5f:09:e0,1
fe:27:f3:74:e5:d6,ee:19:41:ea:9b:cc,3
b0:b8:67:43:55:a0,4e:86:62:11:ba:74,1
b0:b8:67:43:55:a1,4e:86:62:11:ba:74,2
b0:b8:67:43:55:a3,4e:86:62:11:ba:74,2
54:1f:8d:80:0b:1d,4e:8a:87:32:1c:fb,1
0e:fc:8a:90:4a:b8,4e:8a:87:32:1c:fb,1
2e:54:c1:d9:18:81,ff:ff:ff:ff:ff:ff,1
fe:27:f3:74:e5:d6,bc:03:58:f3:60:65,1
5a:c5:3a:03:b2:3d,ff:ff:ff:ff:ff:ff,3
b0:b8:67:43:55:a0,5a:c5:3a:03:b2:3d,1
b0:b8:67:43:55:a3,5a:c5:3a:03:b2:3d,1
c6:9f:d2:56:60:8a,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,c6:9f:d2:56:60:8a,1
b0:b8:67:43:55:a1,c6:9f:d2:56:60:8a,1
b0:b8:67:43:55:a3,c6:9f:d2:56:60:8a,1
0e:fc:8a:90:4a:b8,da:a1:19:a0:07:95,2
d6:ea:d9:7f:aa:7f,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,8e:09:fa:50:7f:aa,1
0e:fc:8a:90:4a:b8,c2:d1:36:ec:ce:56,1
b0:b8:67:43:55:a0,b8:3b:cc:36:06:32,1
b0:b8:67:43:55:a1,b8:3b:cc:36:06:32,1
b0:b8:67:43:55:a3,b8:3b:cc:36:06:32,1
9e:bf:13:f9:77:30,bc:03:58:f3:60:65,1
b0:b8:67:43:50:00,bc:03:58:f3:60:65,1
b0:b8:67:43:50:01,bc:03:58:f3:60:65,1
b0:b8:67:43:50:02,bc:03:58:f3:60:65,1
9e:bf:13:f9:77:30,33:33:00:00:00:0c,2
8e:55:db:be:54:83,ff:ff:ff:ff:ff:ff,1
be:3b:e4:77:5c:7b,ff:ff:ff:ff:ff:ff,1
b6:76:d9:97:a8:29,ff:ff:ff:ff:ff:ff,4
b0:b8:67:43:4e:a0,b6:76:d9:97:a8:29,1
54:1f:8d:80:0b:1d,b6:76:d9:97:a8:29,2
7c:57:3c:a4:1e:60,b6:76:d9:97:a8:29,2
7c:57:3c:a4:1e:61,b6:76:d9:97:a8:29,2
b0:b8:67:43:4e:a1,b6:76:d9:97:a8:29,1
b0:b8:67:43:4e:a2,b6:76:d9:97:a8:29,1
7c:57:3c:a4:1e:62,b6:76:d9:97:a8:29,1
b0:b8:67:43:55:a0,9a:25:a7:b8:86:25,1
b0:b8:67:43:55:a1,9a:25:a7:b8:86:25,1
b0:b8:67:43:55:a3,9a:25:a7:b8:86:25,1
9a:25:a7:b8:86:25,ff:ff:ff:ff:ff:ff,1
fe:27:f3:74:e5:d6,9a:25:a7:b8:86:25,1
ba:19:83:99:f7:7b,ff:ff:ff:ff:ff:ff,1
1e:25:10:02:2f:8b,ff:ff:ff:ff:ff:ff,9
b0:b8:67:43:5a:a1,66:36:cb:4c:0f:91,1
b0:b8:67:43:5a:a2,66:36:cb:4c:0f:91,1
b0:b8:67:43:4c:00,f2:2a:82:7d:af:91,1
b0:b8:67:43:4c:01,f2:2a:82:7d:af:91,1
fe:27:f3:74:e5:d6,fa:cd:e6:4b:80:c2,1
ee:a3:80:94:d2:43,ff:ff:ff:ff:ff:ff,3
b0:b8:67:43:55:a1,ee:a3:80:94:d2:43,1
b0:b8:67:43:55:a3,ee:a3:80:94:d2:43,1
fe:27:f3:74:e5:d6,28:8e:ec:83:fe:ee,2
7c:57:3c:a4:1e:60,28:8e:ec:83:fe:ee,1
7c:57:3c:a4:1e:61,28:8e:ec:83:fe:ee,1
7c:57:3c:a4:1e:62,28:8e:ec:83:fe:ee,1
9e:bf:13:f9:77:30,f6:c3:cb:a0:f2:48,2
f6:c3:cb:a0:f2:48,ff:ff:ff:ff:ff:ff,1
96:61:43:a8:84:31,ff:ff:ff:ff:ff:ff,1
be:23:37:27:5a:c9,ff:ff:ff:ff:ff:ff,7
e6:6f:42:bb:8c:94,ff:ff:ff:ff:ff:ff,7
02:96:78:46:2a:ba,ff:ff:ff:ff:ff:ff,5
b0:b8:67:43:50:02,02:96:78:46:2a:ba,2
b0:b8:67:43:50:00,02:96:78:46:2a:ba,1
b0:b8:67:43:5a:a1,46:41:6c:d3:14:08,1
54:1f:8d:80:0b:1d,46:41:6c:d3:14:08,1
b0:b8:67:43:50:00,8a:d3:7d:58:46:7c,1
b0:b8:67:43:50:01,8a:d3:7d:58:46:7c,1
b0:b8:67:43:50:02,8a:d3:7d:58:46:7c,1
1a:77:79:2a:12:6f,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,1a:77:79:2a:12:6f,1
b0:b8:67:43:50:01,1a:77:79:2a:12:6f,1
b0:b8:67:43:50:02,1a:77:79:2a:12:6f,1
9a:30:4c:31:f6:da,ff:ff:ff:ff:ff:ff,4
54:1f:8d:80:0b:1d,9a:30:4c:31:f6:da,2
82:8d:8f:89:d2:c1,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:1e:60,9a:30:4c:31:f6:da,1
7c:57:3c:a4:1e:61,9a:30:4c:31:f6:da,1
54:1f:8d:80:0b:1d,4e:a2:ee:5d:1d:ba,1
3e:3e:e1:ad:ac:ab,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:50:00,3e:3e:e1:ad:ac:ab,1
b0:b8:67:43:50:01,3e:3e:e1:ad:ac:ab,1
b0:b8:67:43:50:02,3e:3e:e1:ad:ac:ab,1
9e:bf:13:f9:77:30,36:51:4e:39:6b:7e,1
16:cb:79:2d:f2:33,ff:ff:ff:ff:ff:ff,2
fe:27:f3:74:e5:d6,16:cb:79:2d:f2:33,2
72:3f:3f:32:fb:a2,33:33:00:00:00:fb,2
b0:b8:67:43:55:a0,3a:cd:d8:53:8d:d0,1
b0:b8:67:43:55:a1,3a:cd:d8:53:8d:d0,1
b0:b8:67:43:55:a3,3a:cd:d8:53:8d:d0,1
72:3f:3f:32:fb:a2,ff:ff:ff:ff:ff:ff,1
76:37:98:4a:97:d1,ff:ff:ff:ff:ff:ff,6
54:1f:8d:80:0b:1d,76:37:98:4a:97:d1,2
7c:57:3c:a4:1e:60,76:37:98:4a:97:d1,1
7c:57:3c:a4:1e:61,76:37:98:4a:97:d1,1
7c:57:3c:a4:1e:62,76:37:98:4a:97:d1,2
9e:bf:13:f9:77:30,36:3c:f8:f3:b3:81,3
b0:b8:67:43:50:00,36:3c:f8:f3:b3:81,1
b0:b8:67:43:50:01,36:3c:f8:f3:b3:81,1
b0:b8:67:43:50:02,36:3c:f8:f3:b3:81,1
7c:57:3c:a4:1e:60,82:6a:53:3c:19:d5,1
7c:57:3c:a4:1e:61,82:6a:53:3c:19:d5,2
7c:57:3c:a4:1e:62,82:6a:53:3c:19:d5,2
1a:0d:a0:1e:e8:fb,ff:ff:ff:ff:ff:ff,1
fa:eb:7c:61:5d:a4,ff:ff:ff:ff:ff:ff,1
fe:27:f3:74:e5:d6,1a:40:76:72:e8:65,3
92:88:c2:ce:8b:92,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a1,92:88:c2:ce:8b:92,2
b0:b8:67:43:55:a0,92:88:c2:ce:8b:92,1
b0:b8:67:43:55:a3,92:88:c2:ce:8b:92,1
4a:9d:7c:41:58:08,ff:ff:ff:ff:ff:ff,2
54:1f:8d:80:0b:1d,d6:34:36:f4:18:9d,1
9e:8b:0a:59:db:ff,ff:ff:ff:ff:ff:ff,6
b0:b8:67:43:50:00,9e:8b:0a:59:db:ff,3
b0:b8:67:43:50:01,9e:8b:0a:59:db:ff,2
b0:b8:67:43:50:02,9e:8b:0a:59:db:ff,3
9e:bf:13:f9:77:30,b2:c1:be:76:cf:52,2
b0:b8:67:43:50:00,b2:c1:be:76:cf:52,1
b0:b8:67:43:50:01,b2:c1:be:76:cf:52,1
b0:b8:67:43:50:02,b2:c1:be:76:cf:52,1
7c:57:3c:a4:1e:60,76:13:c7:27:73:e5,2
7c:57:3c:a4:1e:61,76:13:c7:27:73:e5,1
76:13:c7:27:73:e5,ff:ff:ff:ff:ff:ff,13
9e:bf:13:f9:77:30,aa:f9:9a:7b:e1:9f,1
b0:b8:67:43:50:00,a6:4e:97:84:81:66,1
72:65:8e:50:fa:d7,ff:ff:ff:ff:ff:ff,1
e6:f1:14:e6:7e:f3,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,e6:f1:14:e6:7e:f3,1
b0:b8:67:43:50:02,e6:f1:14:e6:7e:f3,1
9e:bf:13:f9:77:30,ae:89:eb:b0:dc:16,1
22:f6:68:f2:e3:7d,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a1,2e:f8:6d:4f:d2:ad,1
b0:b8:67:43:55:a3,2e:f8:6d:4f:d2:ad,1
2e:f8:6d:4f:d2:ad,ff:ff:ff:ff:ff:ff,1
4a:7a:b3:39:e2:97,ff:ff:ff:ff:ff:ff,1
ba:3f:6e:bb:71:46,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,d2:12:1c:8b:19:d2,1
42:7a:83:75:34:71,ff:ff:ff:ff:ff:ff,2
0a:05:13:77:fc:7a,ff:ff:ff:ff:ff:ff,1
0e:fc:8a:90:4a:b8,0a:05:13:77:fc:7a,1
b0:b8:67:43:5a:a0,ce:a3:33:53:b5:a8,2
b0:b8:67:43:5a:a1,ce:a3:33:53:b5:a8,2
b0:b8:67:43:5a:a2,ce:a3:33:53:b5:a8,1
fe:27:f3:74:e5:d6,da:a1:19:08:4e:de,2
b0:b8:67:43:55:a1,4e:22:31:8c:75:18,1
4e:56:ef:40:f2:92,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,4e:56:ef:40:f2:92,1
b0:b8:67:43:50:00,a6:24:ff:7e:00:21,1
b0:b8:67:43:50:02,a6:24:ff:7e:00:21,1
52:29:21:50:d1:cb,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,92:19:0e:b0:9f:e5,1
b0:b8:67:43:50:01,92:19:0e:b0:9f:e5,1
b0:b8:67:43:50:02,92:19:0e:b0:9f:e5,1
72:77:ff:c5:93:6d,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,f6:a6:36:1e:d9:a5,1
b0:b8:67:43:50:01,f6:a6:36:1e:d9:a5,1
b0:b8:67:43:50:02,f6:a6:36:1e:d9:a5,1
c6:42:5c:f2:a9:19,ff:ff:ff:ff:ff:ff,1
f2:97:46:b7:61:68,ff:ff:ff:ff:ff:ff,2
7c:57:3c:a4:16:81,fa:e4:90:18:d2:35,1
b0:b8:67:43:4c:02,f2:97:46:b7:61:68,1
da:06:57:e2:b6:5b,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,da:06:57:e2:b6:5b,1
b0:b8:67:43:55:a1,da:06:57:e2:b6:5b,1
be:2f:cc:70:d1:7a,ff:ff:ff:ff:ff:ff,2
3e:f3:81:e5:8b:3e,ff:ff:ff:ff:ff:ff,2
f2:ed:bf:44:38:54,ff:ff:ff:ff:ff:ff,1
fe:27:f3:74:e5:d6,22:de:ee:67:d8:d9,1
7a:b2:0c:f1:a2:c7,ff:ff:ff:ff:ff:ff,29
54:1f:8d:80:0b:1d,7a:b2:0c:f1:a2:c7,1
de:34:f8:e8:88:d1,ff:ff:ff:ff:ff:ff,9
fe:27:f3:74:e5:d6,f2:e5:22:9d:41:4f,1
7e:75:02:95:b9:a1,ff:ff:ff:ff:ff:ff,1
8a:05:d2:52:05:ae,ff:ff:ff:ff:ff:ff,2
54:1f:8d:80:0b:1d,8a:05:d2:52:05:ae,2
b0:b8:67:43:4e:a0,8a:05:d2:52:05:ae,1
b0:b8:67:43:55:a1,d2:43:2c:ac:b1:43,1
b0:b8:67:43:4f:20,d2:43:2c:ac:b1:43,1
b0:b8:67:43:4f:21,d2:43:2c:ac:b1:43,1
b0:b8:67:43:4f:22,d2:43:2c:ac:b1:43,1
02:5e:e3:9f:b1:ee,ff:ff:ff:ff:ff:ff,1
fe:27:f3:74:e5:d6,46:ec:64:7f:5c:58,1
e2:e1:24:45:1f:ce,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,e2:e1:24:45:1f:ce,1
b0:b8:67:43:50:01,e2:e1:24:45:1f:ce,1
d2:53:20:85:3c:03,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:4c:00,ee:15:73:fd:da:3c,1
b0:b8:67:43:4c:02,ee:15:73:fd:da:3c,1
ee:15:73:fd:da:3c,ff:ff:ff:ff:ff:ff,1
0e:73:19:b7:26:b2,ff:ff:ff:ff:ff:ff,2
ee:c6:e8:40:60:81,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,ee:c6:e8:40:60:81,1
b0:b8:67:43:55:a1,ee:c6:e8:40:60:81,1
b0:b8:67:43:55:a3,ee:c6:e8:40:60:81,1
ce:fc:a2:24:99:18,ff:ff:ff:ff:ff:ff,13
54:1f:8d:80:0b:1d,ce:fc:a2:24:99:18,1
b0:b8:67:43:5a:a1,ce:fc:a2:24:99:18,1
ae:ec:a3:e9:2a:9f,ff:ff:ff:ff:ff:ff,3
b0:b8:67:43:50:00,ae:ec:a3:e9:2a:9f,1
b0:b8:67:43:50:01,ae:ec:a3:e9:2a:9f,1
b0:b8:67:43:50:02,ae:ec:a3:e9:2a:9f,1
b6:40:a1:35:fb:4a,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:50:00,b6:40:a1:35:fb:4a,2
7c:57:3c:a4:16:81,b6:40:a1:35:fb:4a,1
7c:57:3c:a4:16:82,b6:40:a1:35:fb:4a,1
b0:b8:67:43:50:01,b6:40:a1:35:fb:4a,2
b0:b8:67:43:50:02,b6:40:a1:35:fb:4a,1
7c:57:3c:a4:16:80,b6:40:a1:35:fb:4a,1
ea:28:92:03:27:82,ff:ff:ff:ff:ff:ff,2
7c:57:3c:a4:1e:60,46:cc:1a:e8:2f:31,1
7c:57:3c:a4:1e:61,46:cc:1a:e8:2f:31,1
7c:57:3c:a4:1e:62,46:cc:1a:e8:2f:31,1
b0:b8:67:43:50:00,e6:53:72:10:f4:af,2
b0:b8:67:43:50:01,e6:53:72:10:f4:af,2
b0:b8:67:43:50:02,e6:53:72:10:f4:af,2
7c:57:3c:a4:16:80,1e:0b:b4:29:8a:27,1
7c:57:3c:a4:16:81,1e:0b:b4:29:8a:27,1
7c:57:3c:a4:16:82,1e:0b:b4:29:8a:27,1
36:b3:d9:1e:0c:e1,ff:ff:ff:ff:ff:ff,4
b0:b8:67:43:55:a0,36:b3:d9:1e:0c:e1,2
b0:b8:67:43:55:a1,36:b3:d9:1e:0c:e1,1
b0:b8:67:43:55:a3,36:b3:d9:1e:0c:e1,2
2e:91:0d:24:4c:04,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:4e:a1,2e:91:0d:24:4c:04,1
7c:57:3c:a4:1e:60,2e:91:0d:24:4c:04,1
7c:57:3c:a4:1e:61,2e:91:0d:24:4c:04,1
7c:57:3c:a4:1e:62,2e:91:0d:24:4c:04,1
7c:57:3c:a4:16:82,a6:cf:e4:93:ce:4e,1
7c:57:3c:a4:16:80,9e:cb:e6:4c:74:c6,1
7c:57:3c:a4:16:81,9e:cb:e6:4c:74:c6,1
7c:57:3c:a4:16:82,9e:cb:e6:4c:74:c6,1
7c:57:3c:a4:1e:61,e2:e8:83:62:5c:b9,1
7c:57:3c:a4:1e:62,e2:e8:83:62:5c:b9,1
b0:b8:67:43:50:02,d2:8c:96:5e:7a:43,1
b0:b8:67:43:50:00,2e:1c:88:ff:54:3b,1
b0:b8:67:43:50:01,2e:1c:88:ff:54:3b,1
b0:b8:67:43:50:02,2e:1c:88:ff:54:3b,1
f2:b1:ec:3c:a2:d4,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,f2:b1:ec:3c:a2:d4,1
b0:b8:67:43:50:02,f2:b1:ec:3c:a2:d4,1
7c:57:3c:a4:16:82,f2:fb:c9:ab:42:96,1
7c:57:3c:a4:16:80,36:29:75:05:cc:49,1
7c:57:3c:a4:16:81,36:29:75:05:cc:49,1
7c:57:3c:a4:16:82,36:29:75:05:cc:49,1
7c:57:3c:a4:16:80,96:09:67:37:16:85,2
7c:57:3c:a4:16:82,96:09:67:37:16:85,1
b0:b8:67:43:55:a0,ae:f8:ac:ad:3a:f0,2
b0:b8:67:43:55:a1,ae:f8:ac:ad:3a:f0,2
b0:b8:67:43:55:a3,ae:f8:ac:ad:3a:f0,1
ae:f8:ac:ad:3a:f0,ff:ff:ff:ff:ff:ff,4
7c:57:3c:a4:1e:60,ae:f8:ac:ad:3a:f0,1
7c:57:3c:a4:1e:61,ae:f8:ac:ad:3a:f0,1
54:1f:8d:80:0b:1d,ae:f8:ac:ad:3a:f0,1
54:1f:8d:80:0b:1d,2e:39:ee:57:22:70,1
d2:45:6b:8c:b2:a4,ff:ff:ff:ff:ff:ff,1
b2:c2:7e:0b:59:05,ff:ff:ff:ff:ff:ff,5
b0:b8:67:43:4e:a0,b2:c2:7e:0b:59:05,1
b0:b8:67:43:4e:a1,b2:c2:7e:0b:59:05,1
b0:b8:67:43:4e:a2,b2:c2:7e:0b:59:05,1
7c:57:3c:a4:1e:60,b2:c2:7e:0b:59:05,1
7c:57:3c:a4:1e:62,b2:c2:7e:0b:59:05,1
b0:b8:67:43:50:01,b2:c2:7e:0b:59:05,1
b0:b8:67:43:50:00,3e:44:1e:69:cf:3d,1
b0:b8:67:43:50:01,3e:44:1e:69:cf:3d,1
b0:b8:67:43:50:02,3e:44:1e:69:cf:3d,1
b0:b8:67:43:50:01,4a:d1:00:b4:15:26,1
b0:b8:67:43:50:02,4a:d1:00:b4:15:26,1
b0:b8:67:43:50:00,e6:78:79:0c:d7:ef,1
b0:b8:67:43:50:02,e6:78:79:0c:d7:ef,1
b0:b8:67:43:55:a0,46:3e:8f:d5:77:ac,1
b0:b8:67:43:55:a1,46:3e:8f:d5:77:ac,1
b0:b8:67:43:55:a3,46:3e:8f:d5:77:ac,1
ea:cc:e9:a9:d3:aa,ff:ff:ff:ff:ff:ff,2
ee:53:95:c9:7f:02,ff:ff:ff:ff:ff:ff,1
9e:54:ab:f5:a4:20,b0:b8:67:43:50:02,70
be:e0:d4:a7:a3:36,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,be:e0:d4:a7:a3:36,1
b0:b8:67:43:50:01,be:e0:d4:a7:a3:36,1
b0:b8:67:43:50:02,be:e0:d4:a7:a3:36,1
72:e4:dc:c7:52:82,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:16:80,72:e4:dc:c7:52:82,2
b0:b8:67:43:50:00,72:e4:dc:c7:52:82,1
b0:b8:67:43:50:01,72:e4:dc:c7:52:82,1
b0:b8:67:43:50:02,72:e4:dc:c7:52:82,1
7c:57:3c:a4:16:81,72:e4:dc:c7:52:82,1
7c:57:3c:a4:16:82,72:e4:dc:c7:52:82,1
7c:57:3c:a4:16:82,96:d7:b2:29:b8:c3,2
7c:57:3c:a4:16:80,96:d7:b2:29:b8:c3,1
7c:57:3c:a4:16:81,96:d7:b2:29:b8:c3,1
ca:db:07:ec:98:d8,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,ca:db:07:ec:98:d8,1
b0:b8:67:43:55:a1,ca:db:07:ec:98:d8,1
b0:b8:67:43:55:a3,ca:db:07:ec:98:d8,1
9a:45:c0:35:ae:03,ff:ff:ff:ff:ff:ff,1
2a:1f:45:e0:46:74,ff:ff:ff:ff:ff:ff,1
42:3a:54:e2:90:7c,ff:ff:ff:ff:ff:ff,1
32:40:ef:ca:81:8b,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:1e:61,32:40:ef:ca:81:8b,1
7c:57:3c:a4:1e:62,32:40:ef:ca:81:8b,1
26:54:ba:ff:74:0a,ff:ff:ff:ff:ff:ff,2
54:1f:8d:80:0b:1d,26:54:ba:ff:74:0a,1
16:8a:33:be:4a:6a,ff:ff:ff:ff:ff:ff,6
7c:57:3c:a4:1e:62,16:8a:33:be:4a:6a,1
22:0d:45:d0:19:b7,ff:ff:ff:ff:ff:ff,5
b0:b8:67:43:55:a0,22:0d:45:d0:19:b7,1
ce:c8:49:59:99:13,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,ce:c8:49:59:99:13,1
7c:57:3c:a4:1e:62,ce:c8:49:59:99:13,1
52:a9:17:6b:c7:02,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,5e:79:2b:ce:1b:3d,1
12:0f:cd:d0:42:f0,ff:ff:ff:ff:ff:ff,1
54:1f:8d:80:0b:1d,12:0f:cd:d0:42:f0,1
b0:b8:67:43:50:01,b2:0e:fe:7f:0f:85,1
b0:b8:67:43:50:02,b2:0e:fe:7f:0f:85,1
56:d6:d0:3b:5f:f7,ff:ff:ff:ff:ff:ff,11
b0:b8:67:43:50:00,56:d6:d0:3b:5f:f7,3
b0:b8:67:43:50:01,56:d6:d0:3b:5f:f7,3
b0:b8:67:43:50:02,56:d6:d0:3b:5f:f7,3
7c:57:3c:a4:16:80,56:d6:d0:3b:5f:f7,2
7c:57:3c:a4:16:82,56:d6:d0:3b:5f:f7,2
7c:57:3c:a4:16:81,56:d6:d0:3b:5f:f7,1
36:9e:74:41:df:8f,ff:ff:ff:ff:ff:ff,2
b0:b8:67:43:55:a0,36:9e:74:41:df:8f,1
b0:b8:67:43:55:a1,36:9e:74:41:df:8f,1
b0:b8:67:43:55:a3,36:9e:74:41:df:8f,1
ba:56:9b:56:fd:90,ff:ff:ff:ff:ff:ff,1
9e:13:e7:93:f5:0c,ff:ff:ff:ff:ff:ff,1
1a:5a:aa:31:30:79,ff:ff:ff:ff:ff:ff,1
9e:ee:a0:66:a6:19,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:55:a0,d2:3e:d4:9f:65:36,1
b0:b8:67:43:55:a1,d2:3e:d4:9f:65:36,1
b0:b8:67:43:55:a3,d2:3e:d4:9f:65:36,1
92:5a:95:d3:39:ea,ff:ff:ff:ff:ff:ff,2
62:f3:b4:29:6f:ed,ff:ff:ff:ff:ff:ff,6
b0:b8:67:43:50:00,62:f3:b4:29:6f:ed,4
b0:b8:67:43:50:01,62:f3:b4:29:6f:ed,4
b0:b8:67:43:50:02,62:f3:b4:29:6f:ed,4
7c:57:3c:a4:16:80,62:f3:b4:29:6f:ed,2
7c:57:3c:a4:16:82,62:f3:b4:29:6f:ed,1
54:1f:8d:80:0b:1d,e2:36:e6:e9:c6:b9,1
7c:57:3c:a4:1e:60,e2:36:e6:e9:c6:b9,1
7c:57:3c:a4:1e:61,e2:36:e6:e9:c6:b9,1
7c:57:3c:a4:1e:62,e2:36:e6:e9:c6:b9,1
8e:c0:9c:aa:6d:22,ff:ff:ff:ff:ff:ff,1
56:3d:06:0b:1c:8c,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,56:3d:06:0b:1c:8c,1
b0:b8:67:43:50:01,56:3d:06:0b:1c:8c,1
b0:b8:67:43:50:02,56:3d:06:0b:1c:8c,1
a2:4b:69:12:d0:24,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,1a:03:b8:82:93:05,1
b0:b8:67:43:50:01,1a:03:b8:82:93:05,1
b0:b8:67:43:50:02,1a:03:b8:82:93:05,1
7c:57:3c:a4:16:80,da:a1:19:2b:84:52,2
7c:57:3c:a4:16:81,da:a1:19:2b:84:52,3
7c:57:3c:a4:16:82,da:a1:19:2b:84:52,3
22:bc:cc:08:0f:5b,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,6a:9e:bd:02:24:9a,2
b0:b8:67:43:50:01,6a:9e:bd:02:24:9a,2
b0:b8:67:43:50:02,6a:9e:bd:02:24:9a,2
aa:49:fa:16:f3:bf,ff:ff:ff:ff:ff:ff,1
b0:b8:67:43:50:00,aa:49:fa:16:f3:bf,1
b0:b8:67:43:50:01,aa:49:fa:16:f3:bf,1
b0:b8:67:43:50:02,aa:49:fa:16:f3:bf,1
54:1f:8d:80:0b:1d,a2:6c:25:ab:3b:34,1
b0:b8:67:43:55:a0,56:2a:e4:43:24:a3,1
b0:b8:67:43:55:a1,56:2a:e4:43:24:a3,1
b0:b8:67:43:55:a3,56:2a:e4:43:24:a3,1
7c:57:3c:a4:16:82,da:aa:c7:90:65:d0,3
3a:81:e0:a3:c1:f8,ff:ff:ff:ff:ff:ff,3
b0:b8:67:43:55:a1,3a:81:e0:a3:c1:f8,5
7c:57:3c:a4:1e:60,46:f7:9b:5e:a1:cf,1
7c:57:3c:a4:1e:61,46:f7:9b:5e:a1:cf,1
7c:57:3c:a4:1e:62,46:f7:9b:5e:a1:cf,1
54:1f:8d:80:0b:1d,26:e2:bf:5c:1c:85,1
42:5f:6e:2c:31:f7,ff:ff:ff:ff:ff:ff,5
54:1f:8d:80:0b:1d,b6:6d:71:a3:a6:34,1
7c:57:3c:a4:1e:60,c2:4e:1d:b3:ae:75,1
7c:57:3c:a4:1e:61,c2:4e:1d:b3:ae:75,1
7c:57:3c:a4:1e:60,42:5f:6e:2c:31:f7,1
7c:57:3c:a4:1e:60,0a:df:51:b0:68:48,1
7c:57:3c:a4:1e:62,0a:df:51:b0:68:48,1
6a:7a:88:26:d7:0a,ff:ff:ff:ff:ff:ff,1
de:d1:75:8f:bf:18,ff:ff:ff:ff:ff:ff,1
7c:57:3c:a4:1e:61,b6:78:ed:ca:d6:cf,1
7c:57:3c:a4:1e:62,b6:78:ed:ca:d6:cf,1
b0:b8:67:43:5a:a0,fa:e5:35:f1:90:38,1
b0:b8:67:43:50:00,92:99:a1:e5:67:10,1
b0:b8:67:43:50:01,92:99:a1:e5:67:10,1
b0:b8:67:43:50:02,92:99:a1:e5:67:10,1
b0:b8:67:43:50:00,fa:e5:35:f1:90:38,2
b0:b8:67:43:50:01,fa:e5:35:f1:90:38,3
b0:b8:67:43:50:02,fa:e5:35:f1:90:38,3
0e:61:d9:94:58:fe,ff:ff:ff:ff:ff:ff,4
b0:b8:67:43:55:a0,0e:61:d9:94:58:fe,2
b0:b8:67:43:55:a1,0e:61:d9:94:58:fe,2
b0:b8:67:43:55:a3,0e:61:d9:94:58:fe,2
b0:b8:67:43:55:a0,72:61:99:20:a6:af,2
b0:b8:67:43:55:a1,72:61:99:20:a6:af,2
b0:b8:67:43:55:a3,72:61:99:20:a6:af,1
6a:6c:92:85:b0:0a,ff:ff:ff:ff:ff:ff,9
7c:57:3c:a4:1e:60,ac:c9:06:1b:df:b9,4
b0:b8:67:43:4c:00,36:1a:ee:99:81:04,1
b0:b8:67:43:4c:01,36:1a:ee:99:81:04,1
b0:b8:67:43:4c:02,36:1a:ee:99:81:04,1
